Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Predicted Label	Classification Type	Model Probability	Fold
1	Spectrogram 1	1	10.5	12.5	0	22050	MYLO_C	false_negative	0.011	1
2	Spectrogram 1	1	12.0	14.0	0	22050	MYLO_C	true_positive	1.0	1
3	Spectrogram 1	1	18.0	20.0	0	22050	MYLO_C	true_positive	0.976	1
4	Spectrogram 1	1	31.5	33.5	0	22050	MYLO_C	true_positive	1.0	1
5	Spectrogram 1	1	39.0	41.0	0	22050	MYLO_C	false_negative	0.0008	1
6	Spectrogram 1	1	40.5	42.5	0	22050	MYLO_C	true_positive	0.9823	1
7	Spectrogram 1	1	51.0	53.0	0	22050	MYLO_C	true_positive	1.0	1
8	Spectrogram 1	1	52.5	54.5	0	22050	MYLO_C	false_negative	0.1465	1
